logo,name,link,totalRate,category,reviewNums,workingHours,consumeDayOff,jobArray,rateArray
https://image.vorkers.com/resize/70x-/logo/company/9104-5879f2094926fe1ad067a39bb16f5e7a.png,株式会社セプテーニ,https://www.vorkers.com/company.php?m_id=a0910000004Db1D,3.77,インターネット業界,831,44.0 ｈ,69.90%,"['営業 ：75人', 'コンサルタント ：41人', 'クリエイティブ ：6人', 'ディレクター ：6人', 'スタッフ ：6人', 'アカウントプランナー ：4人', 'SEM ：3人', 'メンバー ：2人', '一般社員 ：2人', '東京本社 ：2人']","['3.0', '3.6', '2.3', '4.6', '4.2', '4.6', '3.9', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/8121-05f9ccd5ed65c8ae36d3fb331ee86925.png,株式会社福岡銀行,https://www.vorkers.com/company.php?m_id=a0910000000HBnU,3.04,銀行（都市・信託・政府系）、信金業界,830,19.6 ｈ,68.30%,"['営業 ：116人', '窓口 ：7人', '事務 ：6人', '営業店 ：5人', 'FC ：3人', '総合職 ：3人', '金融 ：3人', '課長代理 ：2人', '管理 ：2人', '店頭 ：2人']","['2.7', '4.8', '2.9', '2.8', '2.8', '2.6', '2.8', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/9933-eb712eefcfae5d87f75748a36f3f4cd2.png,富士ゼロックス東京株式会社,https://www.vorkers.com/company.php?m_id=a0910000008gtOT,2.92,コンピュータ、通信機器、OA機器関連業界,827,20.2 ｈ,45.70%,"['営業 ：120人', 'エンジニア・SE ：15人', '技術 ：8人', 'CE ：7人', 'スタッフ ：3人', '管理職 ：3人', '一般 ：2人']","['2.6', '4.3', '2.6', '2.8', '3.0', '2.9', '2.4', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/20636-0b335dcc0fd358ac33e81a64c5489f3b.png,株式会社ワールド（アパレル･兵庫県）,https://www.vorkers.com/company.php?m_id=a0C30000003BT0v,2.8,ファッション、アパレル、繊維業界,826,26.6 ｈ,41.30%,"['販売 ：43人', 'MD ：21人', '営業 ：20人', '企画 ：11人', '管理 ：7人', 'デザイナー ：6人', 'スタッフ ：4人', '課長 ：3人', 'パタンナー ：3人', '事務 ：3人']","['2.3', '4.2', '2.3', '2.5', '3.2', '2.7', '2.7', '2.2']"
https://image.vorkers.com/resize/70x-/logo/company/8634-9bbab1d2e6c7db70c77400751c27ffc7.png,マンパワーグループ株式会社,https://www.vorkers.com/company.php?m_id=a0910000002ZzfR,2.96,人材サービス業界,825,30.2 ｈ,44.50%,"['営業 ：95人', 'コンサルタント ：9人', 'エンジニア・SE ：6人', '主任 ：4人', '事務 ：4人', '部長 ：3人', '管理職 ：3人', 'コーディネーター ：2人', 'コールセンター ：2人', '総合職 ：2人']","['2.8', '3.9', '2.2', '2.8', '2.9', '3.2', '2.8', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/488-cb0491fbda1de01c9227a419d562da29.png,WDB株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FqlC,2.9,人材サービス業界,823,25.2 ｈ,54.80%,"['営業 ：65人', '研究職 ：16人', '特定派遣 ：10人', 'コーディネーター ：8人', '技術 ：8人', '研究 ：8人', 'スタッフ ：3人', '研究開発 ：3人', '研究開発職 ：3人', 'クライアントアテンダント ：2人']","['2.6', '3.9', '2.2', '3.1', '2.9', '2.9', '2.8', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/8111-ad0a6450a63d09d12fa4613638741568.png,厚生労働省,https://www.vorkers.com/company.php?m_id=a0910000000H9D2,3.13,官公庁業界,821,44.1 ｈ,61.00%,"['事務 ：35人', '一般職 ：11人', '課長補佐 ：7人', '総合職 ：7人', '労働基準監督官 ：7人', '係長 ：6人', '事務官 ：6人', '係員 ：5人', '企画 ：4人', '専門職 ：4人']","['2.7', '4.5', '2.7', '2.8', '3.0', '3.0', '3.3', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/3999-d132a671c4bec931e0f11e3aa0b32191.png,アイリスオーヤマ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000G0Vf,3.21,インテリア、雑貨、文具、スポーツ業界,820,35.0 ｈ,21.10%,"['営業 ：108人', '事務 ：16人', '総合職 ：6人', '開発 ：6人', '管理 ：5人', 'R&D部門 ：3人', 'マーケティング ：3人', '技術 ：3人', 'サブリーダー ：2人', 'リーダー ：2人']","['4.0', '2.7', '2.1', '4.5', '2.8', '3.0', '3.2', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/2219-20eac20efbbb94637318eee4a5a15bad.png,TDK株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrQW,3.03,半導体、電子、精密機器業界,819,29.9 ｈ,38.40%,"['開発 ：25人', '技術 ：16人', '管理 ：11人', '研究開発 ：10人', 'エンジニア ：8人', '設計 ：8人', '営業 ：7人', '経理 ：6人', '事務 ：5人', '設計開発 ：5人']","['2.6', '3.7', '2.5', '2.7', '2.8', '3.6', '2.5', '3.3']"
https://image.vorkers.com/resize/70x-/logo/company/2078-10c2827879443f2b57e676610c4ca13d.png,NTN株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrMd,2.99,自動車、自動車部品、輸送機器業界,819,12.8 ｈ,76.70%,"['営業 ：46人', '管理 ：23人', '技術 ：17人', '設計 ：10人', '生産技術 ：10人', '事務 ：6人', '製造 ：5人', '企画 ：4人', '開発 ：3人', '総合職 ：3人']","['2.6', '4.0', '2.6', '2.7', '2.9', '3.0', '2.6', '3.2']"
https://image.vorkers.com/resize/70x-/logo/company/7848-7ffe3cdfcfe6d537cf019e3822e6784f.png,ゴールドマン・サックス証券株式会社,https://www.vorkers.com/company.php?m_id=a0910000000G2fm,4.47,証券会社、投資ファンド、投資関連業界,814,63.5 ｈ,59.80%,"['管理 ：19人', '営業 ：16人', 'アナリスト ：15人', 'テクノロジー ：13人', 'オペレーション ：10人', '投資銀行 ：9人', 'バックオフィス ：9人', 'エンジニア・SE ：4人', 'VP ：4人', '証券 ：4人']","['4.1', '4.8', '2.9', '4.7', '4.5', '4.2', '4.4', '4.4']"
https://image.vorkers.com/resize/70x-/logo/company/3736-8f2290ec110b7644b7d46833df74314e.png,株式会社近畿日本ツーリストコーポレートビジネス（旧：近畿日本ツーリスト株式会社）,https://www.vorkers.com/company.php?m_id=a0910000000Frzo,2.86,旅行、ホテル、旅館、レジャー業界,813,41.7 ｈ,45.30%,"['営業 ：113人', '事務 ：7人', '支店 ：5人', '管理 ：4人', 'カウンター ：3人', '販売 ：2人', 'スタッフ ：2人', '主任 ：2人', '企画 ：2人', '営業サポート ：2人']","['2.2', '3.2', '2.3', '3.9', '2.6', '3.6', '2.6', '1.8']"
https://image.vorkers.com/resize/70x-/logo/company/5814-cdfbafea9b724632304b022ca83aaf7b.png,タマホーム株式会社,https://www.vorkers.com/company.php?m_id=a0910000000G1X0,2.81,不動産関連、住宅業界,812,37.0 ｈ,33.80%,"['営業 ：110人', '事務 ：19人', '工務 ：7人', '設計 ：5人', '一般職 ：4人', '主任 ：4人', '管理 ：4人', 'ハウスメーカー ：2人', '工務職 ：2人', '建築 ：2人']","['3.8', '3.2', '2.1', '2.7', '2.5', '2.7', '2.8', '2.5']"
https://image.vorkers.com/resize/70x-/logo/company/21231-c40b0d12e9bbaf6183e63c3dcbf88542.png,株式会社レッドバロン,https://www.vorkers.com/company.php?m_id=a0C30000003VPou,2.86,小売（百貨店・専門・CVS・量販店）業界,810,35.0 ｈ,7.90%,"['営業 ：79人', 'サービス ：17人', '整備 ：12人', '整備士 ：10人', 'メカニック ：6人', '整備職 ：5人', '販売 ：5人', 'アドバイザー ：3人', '工場長 ：3人', '管理 ：3人']","['3.4', '3.2', '2.3', '3.1', '3.0', '2.5', '2.8', '2.2']"
https://image.vorkers.com/resize/70x-/logo/company/1364-68962218f75c18e20cd1e48ec4bd0772.png,株式会社市進,https://www.vorkers.com/company.php?m_id=a0910000000Fr4P,2.74,教育、研修サービス業界,809,19.5 ｈ,32.30%,"['講師 ：85人', '事務 ：13人', '教室 ：7人', '正社員 ：7人', 'スタッフ ：5人', '営業 ：4人', '運営 ：4人', '教室長 ：4人', '契約社員 ：3人', '総務 ：3人']","['2.6', '3.2', '2.3', '2.7', '3.0', '2.8', '2.7', '2.5']"
https://image.vorkers.com/resize/70x-/logo/company/947-54a2256e39f33c023b7804b50151e500.png,株式会社サンエー・インターナショナル,https://www.vorkers.com/company.php?m_id=a0910000000Fqw1,3.24,ファッション、アパレル、繊維業界,808,18.2 ｈ,47.80%,"['販売 ：98人', '店長 ：13人', '管理 ：10人', '企画 ：8人', 'スタッフ ：6人', '営業 ：6人', 'デザイナー ：3人', '事業部 ：2人', '本社 ：2人', '販促 ：2人']","['2.6', '3.8', '2.4', '3.4', '4.0', '3.0', '3.5', '2.3']"
https://image.vorkers.com/resize/70x-/logo/company/7952-c307f3907b7221e2a28ce40a45e3de9a.png,EY税理士法人,https://www.vorkers.com/company.php?m_id=a0910000000GVzf,3.28,監査法人、税理士法人、法律事務所業界,807,48.5 ｈ,65.60%,"['スタッフ ：23人', '税務 ：21人', '税理士 ：17人', 'シニア ：15人', 'コンサルタント ：12人', '移転価格 ：6人', 'CS ：5人', 'BTS ：5人', 'BTC ：3人', 'アドバイザリー ：3人']","['3.1', '3.6', '2.4', '3.8', '2.9', '3.8', '2.9', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/8076-3b52b221c2a83be69fd2028f4e28d9e0.png,ルイ・ヴィトン ジャパン株式会社,https://www.vorkers.com/company.php?m_id=a0910000000GrmG,3.56,ファッション、アパレル、繊維業界,804,18.8 ｈ,54.00%,"['販売 ：76人', '営業 ：14人', 'セールススタッフ ：11人', 'SA ：10人', 'セールスアソシエイト ：9人', 'クライアントアドバイザー ：6人', '管理 ：6人', 'スタッフ ：6人', 'マーケティング ：3人', 'CA ：2人']","['3.0', '4.5', '2.8', '3.6', '3.6', '3.0', '3.5', '3.4']"
https://image.vorkers.com/resize/70x-/logo/company/9979-c0b849766eed3ae7baed2d0acc1bfd83.png,中央労働金庫,https://www.vorkers.com/company.php?m_id=a0910000008zNOy,2.84,銀行（都市・信託・政府系）、信金業界,801,30.4 ｈ,55.50%,"['営業 ：59人', '事務 ：32人', '融資 ：19人', '一般職 ：15人', '総合職 ：8人', '金融 ：8人', '審査 ：4人', '内部 ：3人', '営業店 ：3人', '窓口 ：3人']","['2.3', '4.3', '2.6', '2.3', '2.7', '2.7', '2.3', '3.2']"
https://image.vorkers.com/resize/70x-/logo/company/9447-41d78b2eef09e8d386a4064a6c32a5f4.png,日本光電工業株式会社,https://www.vorkers.com/company.php?m_id=a0910000006Kwqi,3.11,医薬品、医療機器業界,800,47.7 ｈ,29.10%,"['営業 ：122人', '技術 ：8人', '事務 ：7人', '開発 ：5人', 'エンジニア・SE ：4人', '管理 ：4人', '本社 ：3人', 'サービス ：2人', '企画 ：2人']","['2.5', '3.7', '2.6', '2.8', '2.9', '2.7', '2.8', '4.2']"
https://image.vorkers.com/resize/70x-/logo/company/7081-6e79374858e65fc3cf1ef0ef6d9d12b9.png,株式会社デンソーテン,https://www.vorkers.com/company.php?m_id=a0910000000G2Ey,2.98,総合電機、家電、AV機器業界,799,27.6 ｈ,60.80%,"['営業 ：32人', '開発 ：23人', '設計 ：23人', '技術 ：21人', '事務 ：8人', '管理 ：7人', 'コーポレート ：5人', '調達 ：5人', 'エンジニア・SE ：4人', '経理 ：4人']","['2.6', '4.1', '2.6', '2.8', '2.9', '3.0', '2.5', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/1236-409bba33e68292a737d0905e034faff7.png,株式会社インテージ,https://www.vorkers.com/company.php?m_id=a0910000000Fr0i,3.36,情報サービス、リサーチ業界,796,33.6 ｈ,54.20%,"['リサーチャー ：30人', '営業 ：19人', 'リサーチ ：18人', '一般職 ：13人', '企画 ：10人', 'FMCG ：6人', '製造 ：6人', 'エンジニア・SE ：5人', 'アナリスト ：5人', 'パネル ：4人']","['2.8', '4.6', '2.5', '3.4', '2.9', '3.7', '2.8', '3.5']"
https://image.vorkers.com/resize/70x-/logo/company/3710-6af85d2491054792291e87a760d1715b.png,株式会社KSK（SIer）,https://www.vorkers.com/company.php?m_id=a0910000000FrzO,2.91,SIer、ソフト開発、システム運用業界,796,26.6 ｈ,56.80%,"['エンジニア・SE ：67人', '技術 ：10人', 'チームリーダー ：6人', 'ネットワークサービス事業部 ：5人', 'メンバー ：5人', '設計 ：5人', '開発 ：5人', 'ネットワーク ：4人', 'システムコア開発事業 ：3人', '保守 ：3人']","['2.3', '4.3', '2.4', '2.7', '3.9', '2.6', '2.5', '1.9']"
https://image.vorkers.com/resize/70x-/logo/company/1453-890e44f96a80df89f83fbc94809fe407.png,株式会社クリーク・アンド・リバー社,https://www.vorkers.com/company.php?m_id=a0910000000Fr7V,3,人材サービス業界,795,43.8 ｈ,52.70%,"['営業 ：47人', 'ディレクター ：18人', '制作 ：18人', '映像専門職 ：9人', 'デザイナー ：8人', 'エージェント ：7人', '専門職 ：7人', 'クリエイティブ ：5人', '制作職 ：3人', '管理部 ：3人']","['2.8', '3.3', '2.3', '3.4', '3.0', '3.3', '3.1', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/20926-e777fa6f727d0b78d12a9f92b80b4a8a.png,コヴィディエン ジャパン株式会社,https://www.vorkers.com/company.php?m_id=a0C30000003MehP,3.18,医薬品、医療機器業界,794,34.2 ｈ,30.70%,"['営業 ：87人', 'マーケティング ：9人', '管理 ：9人', 'マネージャー ：5人', '課長 ：4人', 'MR ：3人', 'サージカルデバイス ：3人', '事務 ：3人', '内勤 ：3人', 'サージカル ：2人']","['3.2', '4.5', '2.2', '3.5', '2.5', '2.8', '2.8', '3.2']"
https://image.vorkers.com/resize/70x-/logo/company/296-1a63e6c7cd909b662d2cdc157e54c7a8.png,株式会社アイレップ,https://www.vorkers.com/company.php?m_id=a0910000000Fqi4,3.11,インターネット業界,794,57.0 ｈ,57.00%,"['コンサルタント ：28人', 'ストラテジスト ：24人', '営業 ：21人', '運用 ：12人', 'プランナー ：5人', 'SEO ：5人', 'マーケティング ：5人', 'ディレクター ：4人', '管理 ：4人', '運用担当 ：4人']","['2.8', '3.4', '2.2', '4.5', '2.7', '3.6', '2.8', '2.3']"
https://image.vorkers.com/resize/70x-/logo/company/1248-eba6389f9cc27cca11031f66c5ec5978.png,シンプレクス株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fr0u,3.59,SIer、ソフト開発、システム運用業界,793,70.5 ｈ,50.80%,"['エンジニア・SE ：49人', 'コンサルタント ：24人', '金融フロンティア ：14人', 'シニア ：10人', 'スタッフ ：8人', 'プロフェッショナル ：8人', '開発 ：6人', 'プロジェクトマネージャー ：5人', 'リテール ：5人', 'キャピタル ：4人']","['4.2', '2.5', '2.2', '4.7', '3.2', '4.0', '3.9', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/7427-84baa9d0d3b7581136a1b7d97895c18d.png,三菱電機ビルテクノサービス株式会社,https://www.vorkers.com/company.php?m_id=a0910000000G2RX,3.12,不動産関連、住宅業界,791,31.8 ｈ,49.40%,"['営業 ：54人', 'エンジニア ：19人', '技術 ：17人', '事務 ：14人', 'フィールドサービス ：7人', '一般事務 ：5人', '管理 ：5人', '主任 ：3人', '設計 ：3人', 'FS ：2人']","['2.8', '4.3', '3.0', '2.7', '3.0', '2.8', '2.6', '3.4']"
https://image.vorkers.com/resize/70x-/logo/company/20991-074a8bc29b7c3cfa5f3557227cb02728.png,アディダスジャパン株式会社,https://www.vorkers.com/company.php?m_id=a0C30000003U4bh,3.38,ファッション、アパレル、繊維業界,790,22.6 ｈ,59.90%,"['販売 ：34人', 'マーケティング ：30人', '管理 ：14人', '営業 ：7人', 'リテール ：6人', 'スタッフ ：4人', 'バックオフィス ：4人', '事務 ：3人', 'マネージャー ：3人', 'サプライチェーン ：3人']","['2.8', '3.7', '2.6', '3.3', '3.8', '3.3', '3.6', '3.0']"
https://image.vorkers.com/resize/70x-/logo/company/8049-35c6cb26e8b3f829cef23d9913151f83.png,株式会社フィリップス・ジャパン,https://www.vorkers.com/company.php?m_id=a0910000000Gi2m,2.88,医薬品、医療機器業界,790,37.0 ｈ,43.60%,"['営業 ：41人', 'マーケティング ：17人', '管理部門 ：14人', 'エンジニア・SE ：13人', 'マネージャー ：7人', 'ヘルスケア事業部 ：4人', '事務 ：4人', 'カスタマーサービス ：3人', 'サービス ：3人', 'スタッフ ：3人']","['2.8', '4.1', '2.0', '2.5', '2.7', '3.0', '2.6', '3.0']"
https://image.vorkers.com/resize/70x-/logo/company/6741-606b84b59b68cd0b726f8a7f51eec6a0.png,株式会社日本旅行,https://www.vorkers.com/company.php?m_id=a0910000000G24L,2.97,旅行、ホテル、旅館、レジャー業界,789,27.3 ｈ,44.80%,"['営業 ：124人', 'カウンター ：4人', '企画 ：4人', '事務 ：3人', '内勤 ：2人', '管理職 ：2人', '販売 ：2人', '手配 ：2人', '教育旅行 ：2人']","['2.6', '3.8', '2.7', '3.0', '2.8', '3.6', '2.8', '2.0']"
https://image.vorkers.com/resize/70x-/logo/company/22383-1cebc805cbf1b9b62e22d712c5bbcdef.png,レバレジーズ株式会社,https://www.vorkers.com/company.php?m_id=a0C30000007qP6p,4.05,インターネット業界,788,46.1 ｈ,67.00%,"['営業 ：79人', 'マーケティング ：20人', 'キャリアアドバイザー ：13人', 'デザイナー ：12人', 'エンジニア・SE ：7人', '人事 ：7人', '企画 ：5人', 'キャリアコンサルタント ：3人', 'アドバイザー ：2人', 'キャリアカウンセラー ：2人']","['4.0', '3.2', '2.9', '4.5', '4.3', '4.6', '4.2', '3.2']"
https://image.vorkers.com/resize/70x-/logo/company/2004-afa2dc00b70e3477e4baadd549db853a.png,千代田化工建設株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrLP,3.87,重電、産業用電気機器、プラント関連業界,785,41.8 ｈ,47.80%,"['エンジニア・SE ：42人', '技術 ：24人', '設計 ：22人', '事務 ：14人', '管理 ：14人', '営業 ：8人', '総合職 ：4人', 'プロジェクト ：3人', 'コーポレート管理部門 ：2人', 'プロジェクトマネージャー ：2人']","['2.9', '3.9', '2.9', '4.3', '4.0', '4.1', '3.6', '3.6']"
